id,lat,lon
1594037100,-23.57689718853192,-46.73747719791292
1594037103,-23.574959899062826,-46.73965243456067
1594037104,-23.576466684288604,-46.73676348990521
1594037112,-23.576284874171176,-46.734949366098746
1594037122,-23.578553177694793,-46.73528526207103
1594037126,-23.57960767618883,-46.73487015248311
1594043146,-23.57777756516034,-46.733112735647026
1594043161,-23.57756757365339,-46.73468325766064
1594043183,-23.57672396958757,-46.73405795239959
1594043201,-23.57775278138581,-46.73606337560006
1594043227,-23.576744073846857,-46.734828862737125
1594043231,-23.576396673675685,-46.73484436425842
1594066520,-23.579666378273537,-46.73524105727215
1594066532,-23.5807205463558,-46.72930587303169
1594066628,-23.57639258120296,-46.7362125827485
1594081523,-23.604703485321295,-46.7882437744434
1594081524,-23.61169528678323,-46.78757453974753
1594081544,-23.6045288841481,-46.7880496725049
1594081550,-23.607118772549985,-46.78555142968472
1594081571,-23.60417398526482,-46.788304477204804
1594081609,-23.602838422065798,-46.7767878286319
1594081611,-23.61342050191787,-46.79015106769358
1594081614,-23.603218940111702,-46.780071371048535
1594081627,-23.607463063314214,-46.78379420499805
1594081630,-23.611707476494427,-46.785665114264596
1594081632,-23.604148399091137,-46.7723719647567
1594081633,-23.604110655982627,-46.78288760530291
1594081639,-23.615133796278087,-46.78887344437508
1594081641,-23.613706898642146,-46.78950435803079
1594081655,-23.615836297912022,-46.789082144567175
1594081674,-23.606194865115746,-46.784298416402585
1594081696,-23.602845805964126,-46.77381478888243
1594081698,-23.60431808464994,-46.788171074898145
1594081755,-23.603284489223988,-46.78915839184583
1594081759,-23.61075909853613,-46.78988137390722
1594081761,-23.609581662581448,-46.78337349156378
1594081764,-23.607378450701386,-46.78147077432936
1594081767,-23.605214491589734,-46.78933788711429
1594081782,-23.609606168809115,-46.78452370680723
1594081787,-23.616348808024608,-46.790890966761786
1594081790,-23.605185488744233,-46.78881388025046
1594081800,-23.603102918362985,-46.776068518044546
1594081811,-23.611365760491918,-46.78274647661234
1594081836,-23.61616320168695,-46.78973895210934
1594081863,-23.61612510377578,-46.79013195748186
1594081874,-23.603242788044984,-46.78894528916531
1594081877,-23.604159875076327,-46.786417452142295
1594081883,-23.604666178539745,-46.786991357913124
1594081887,-23.61121952660509,-46.795034840730786
1594081904,-23.615290709461636,-46.791300376103784
1594082006,-23.61630210705184,-46.790716564612374
1594082027,-23.613999210745707,-46.79171278634332
1594082030,-23.605412287540354,-46.78856007603706
1594082031,-23.611469083532796,-46.78700213295756
1594082053,-23.60620955459417,-46.78234839035512
1594082057,-23.605062889288252,-46.788931282264556
1594082074,-23.60660646299397,-46.783850108907636
1594082084,-23.6101468685357,-46.78440030316616
1594082086,-23.61025536355477,-46.78346309027041
1594082090,-23.61242029325926,-46.78867845177513
1594082098,-23.60378876051218,-46.783769418244425
1594082099,-23.604111651893,-46.78213059520791
1594082104,-23.603607925382907,-46.77729703258034
1594082112,-23.611830714977927,-46.79279100866239
1594082122,-23.602140231079126,-46.77854675469992
1594082125,-23.606506862621934,-46.78379460853589
1594082134,-23.605855660582318,-46.78350450707552
1594082135,-23.614178597674055,-46.78926115305568
1594082139,-23.602211300362356,-46.77286687856415
1594082143,-23.61077485944778,-46.78263267727687
1594082145,-23.604243364596986,-46.78446472582821
1594082146,-23.604971384026662,-46.787967669780876
1594082152,-23.60494136032395,-46.783579611455266
1594082164,-23.60749745386375,-46.78203998148166
1594082177,-23.615648404518986,-46.79033416192827
1594082186,-23.60402709291503,-46.78974339688672
1594082198,-23.612040014613946,-46.79269520661849
1594082201,-23.614627597060117,-46.78908674907985
1594082202,-23.603857284987907,-46.76981173157905
1594082208,-23.61327061200432,-46.792044693439436
1594082234,-23.605845890994587,-46.78914258218771
1594082260,-23.61075910082708,-46.79030667956621
1594082262,-23.61444461011728,-46.79153608235349
1594082263,-23.61163409418991,-46.788956958379956
1594082266,-23.60610105108722,-46.78171398229623
1594082269,-23.61525500891468,-46.79120357494706
1594082281,-23.61308138383472,-46.786841124867706
1594082283,-23.606160462715447,-46.78385851066737
1594082285,-23.6125553844365,-46.787023529237096
1594082286,-23.6078341507457,-46.78141767193623
1594082296,-23.604326978293777,-46.78699135916527
1594082297,-23.610606592050733,-46.78869825872292
1594082304,-23.60419429558019,-46.79021550254793
1594082312,-23.604872549839868,-46.78164838596431
1594082314,-23.615675095255355,-46.78861073888274
1594082318,-23.615281705215388,-46.790512865656666
1594127577,-23.579520595527054,-46.73839750043789
1594127582,-23.578581396133966,-46.738633907168634
1594127588,-23.579601387812218,-46.736983581049174
1594127589,-23.579041092976528,-46.73799789685333
1594127593,-23.580114190009322,-46.737314283579636
1594127594,-23.578408282645956,-46.736204475031435
1594127595,-23.578567291007204,-46.73770329466432
1594127600,-23.5780325930591,-46.738148202684684
1594127601,-23.579197360091428,-46.73200211526806
1594127608,-23.58019855249005,-46.73048849101018
1594127615,-23.581885772570224,-46.733907030868544
1594127617,-23.58182737321853,-46.734032632786736
1594127620,-23.581949574049798,-46.734167234144834
1594127621,-23.582021574002265,-46.73414893362572
1594127623,-23.582077173062906,-46.73397083100848
1594127626,-23.58201467261759,-46.73389833026436
1594127627,-23.581524675387776,-46.73446733980456
1594127628,-23.581623074597378,-46.734310537314016
1594127632,-23.58237178378572,-46.73587975569263
1594127633,-23.58279788199602,-46.735497248917596
1594130734,-23.587146866480907,-46.7320945864972
1594130739,-23.5871117684028,-46.73244829141591
1594130766,-23.590120791583356,-46.73625673157761
1594130767,-23.588839693930655,-46.736855844500866
1594130776,-23.587653596112727,-46.73741215648534
1594130785,-23.590886701084912,-46.737882450664664
1594130812,-23.588788702575464,-46.73843566603618
1594130830,-23.58979041733324,-46.74098839673211
1594130853,-23.58793720371224,-46.73875697358122
1594130867,-23.5877710065396,-46.73929398145778
1594130876,-23.5883551196729,-46.741607510484265
1594147919,-23.624273190639396,-46.786595580363766
1594147942,-23.62017150196425,-46.78925053085146
1594147988,-23.619564011564485,-46.79111555792343
1594147998,-23.62057100494664,-46.789750536042106
1594148005,-23.61903929705591,-46.78849182491065
1594148015,-23.623083507665026,-46.789916829015965
1594148017,-23.62178600841774,-46.790231537979835
1594148019,-23.618113305666586,-46.79021535127497
1594148036,-23.62039330699128,-46.79015424207282
1594148044,-23.628080821519855,-46.79181783597694
1594148048,-23.624943288875087,-46.78617787232465
1594148060,-23.620267326162455,-46.79373449018953
1594148065,-23.624484195880605,-46.787539792180176
1594148084,-23.624570415418024,-46.79115694006935
1594148086,-23.626386313912224,-46.79063222640636
1594148101,-23.621768199420252,-46.788563015815114
1594148117,-23.622213620591275,-46.79243626576388
1594148142,-23.619761017053428,-46.79210907042341
1594148145,-23.621658608012005,-46.790173337673146
1594148151,-23.62443110792379,-46.789783222280555
1594148175,-23.62237582347863,-46.792951272022364
1594148178,-23.62348769405487,-46.78733529312045
1594148190,-23.621913803138174,-46.78923372421697
1594148210,-23.594053925664237,-46.76022243957402
1594148220,-23.61987821052316,-46.7908797536285
1594148223,-23.625909101673017,-46.788422998715035
1594148227,-23.62010792310771,-46.79318788350358
1594148242,-23.590987087250905,-46.753594862037254
1594148254,-23.626062601775896,-46.78842139812917
1594148255,-23.59262161743913,-46.758906027258526
1594148266,-23.620287905219385,-46.78983933826645
1594148286,-23.6184684105737,-46.79107906146726
1594148294,-23.592223720125833,-46.75945223607401
1594148302,-23.591541930152097,-46.761383464521884
1594148310,-23.592027239528335,-46.76303978491271
1594148318,-23.61719662380683,-46.79371000114786
1594148319,-23.621366903316936,-46.789340627653345
1594148327,-23.589421417191257,-46.75929034437055
1594148330,-23.624447215352863,-46.79116144058202
1594148333,-23.621831895989175,-46.78791750697705
1594148337,-23.588969012746162,-46.758536035941866
1594148338,-23.624720099548625,-46.78818889996731
1594148342,-23.619249500136192,-46.789035331377825
1594148346,-23.588547510245046,-46.75813413212499
1594148350,-23.588422114745626,-46.758976043888886
1594148354,-23.62057150895144,-46.790494345946676
1594148359,-23.624798693811115,-46.78711328533485
1594148364,-23.621461611502976,-46.79084844738877
1594148382,-23.620140509675604,-46.79068695009662
1594148383,-23.58656791173816,-46.75867354676273
1594148390,-23.586359410304595,-46.75843874439287
1594148399,-23.622804420728002,-46.79238206287156
1594148417,-23.61945020307591,-46.78955413754997
1594148448,-23.619666615167493,-46.79177126627453
1594148457,-23.616882115297578,-46.792170481826474
1594148465,-23.61881239393756,-46.78794361844135
1594148469,-23.621894505348052,-46.789646729790555
1594148478,-23.624523503623845,-46.78897211113116
1594148481,-23.622475007588466,-46.78998463215701
1594148492,-23.621214931258603,-46.79455479761974
1594148509,-23.62187451425587,-46.79130435194138
1594148512,-23.625506104630748,-46.78902660824404
1594148530,-23.622960713398605,-46.79099864387747
1594148540,-23.620764101050572,-46.789001025346685
1594148545,-23.626265505959065,-46.78917090737531
1594148553,-23.625190315185467,-46.7910301361023
1594148561,-23.61995662020774,-46.79266907715672
1594148591,-23.622056317620814,-46.79190525927346
1594148592,-23.62260681698055,-46.79171205467803
1594189141,-23.624405906643542,-46.771036071787
1594189144,-23.62484362452127,-46.77427761360884
1594189147,-23.62428242912241,-46.77520342808184
1594189160,-23.623894212648946,-46.77221338946307
1594189161,-23.62665570481811,-46.77039565487098
1594189178,-23.625435105496013,-46.77068546327587
1594189185,-23.62194701481939,-46.77287670555659
1594189191,-23.62906643259247,-46.77519911034816
1594189192,-23.62406109192088,-46.768367437266946
1594189193,-23.626934516567275,-46.7725264824129
1594189195,-23.624686099191685,-46.769623651806796
1594189197,-23.625543924984573,-46.77426871090069
1594189199,-23.62838443763696,-46.77622372658962
1594189201,-23.627345836696488,-46.77619002997377
1594189207,-23.62661513411078,-46.77581062759262
1594189210,-23.623321598098986,-46.769606256627085
1594189211,-23.62610293229773,-46.77554462592304
1594189213,-23.624006293522335,-46.768670041530626
1594189220,-23.627955011785946,-46.77150606495683
1594189228,-23.62784803567407,-46.775933224680415
1594189231,-23.62631133004799,-46.775100719208424
1594189241,-23.616673359916227,-46.76347079893864
1594189243,-23.626238997726308,-46.76914383961853
1594189246,-23.62655782074287,-46.773348394821845
1594189248,-23.628824135701407,-46.775806519378875
1594189250,-23.624843194348077,-46.76870933895753
1594189259,-23.623476790902902,-46.76825863797203
1594189262,-23.625949640620668,-46.77710404736508
1594189281,-23.62682740728134,-46.770826960020734
1594189284,-23.623270390373644,-46.76818893780159
1594189286,-23.624081898603727,-46.769596753683594
1594189307,-23.62746690539808,-46.770393151835194
1594189312,-23.627211319898166,-46.77310418913287
1594189316,-23.626516827653465,-46.774630512151134
1594189329,-23.624818996345333,-46.76908084403216
1594189332,-23.62629091478924,-46.772285081557264
1594189352,-23.624128324960285,-46.77445521863213
1594189354,-23.625251893994168,-46.768588935827786
1594189363,-23.62697502249444,-46.7736155968601
1594189371,-23.626772224883084,-46.7740842038886
1594189374,-23.626281296765377,-46.768960937007414
1594189406,-23.623697986844316,-46.767480826713005
1594189419,-23.624022420872297,-46.77371440910112
1594189424,-23.62709290114813,-46.769659643378326
1594189429,-23.624799021395173,-46.77370620611935
1594189435,-23.624915332308383,-46.7757068324829
1594189448,-23.6176183613667,-46.7636101972999
1594189452,-23.626039540229314,-46.77701954590217
1594189453,-23.626417701647796,-46.7698429483373
1594189454,-23.61465916473542,-46.76462882197238
1594189455,-23.62765880853605,-46.77094625854452
1594189456,-23.62769112162901,-46.773359090775415
1594189477,-23.6233672341039,-46.77624754544133
1594189494,-23.626774318299145,-46.77286788758155
1594189498,-23.625657330720347,-46.77531322447088
1594189500,-23.626898908969704,-46.77112886380524
1594189502,-23.62596982669919,-46.774528012799784
1594189508,-23.625950910101956,-46.77146577183078
1594189528,-23.628166916121796,-46.772277874522565
1594189534,-23.626480514737178,-46.77224988038408
1594189542,-23.614849166408856,-46.76491112505596
1594189558,-23.625537038680488,-46.77680094483216
1594189571,-23.623127597878433,-46.7695917571512
1594189576,-23.62530571227806,-46.77195448077006
1594189598,-23.61552326140574,-46.76389980897388
1594189610,-23.623344594849787,-46.769004048463536
1594189612,-23.627313406136714,-46.770550154509394
1594189630,-23.623774134975303,-46.776353745359174
1594189652,-23.628912729572395,-46.77466170371628
1594189663,-23.625258628182905,-46.77489812038543
1594189666,-23.622281308794484,-46.77171958881438
1594189672,-23.624156141678075,-46.777541559842675
1594189675,-23.628665225331353,-46.773911494578236
1594189679,-23.626712098644152,-46.769249239281095
1594189683,-23.625457696966816,-46.76910924204765
1594189710,-23.624645603668554,-46.77045486310583
1594189716,-23.626633011628588,-46.771655471850714
1594189772,-23.625752894867,-46.76868223522414
1594189792,-23.62622420731216,-46.77091406342116
1594189795,-23.62420761645263,-46.77287329714706
1594189798,-23.624848893292313,-46.768513936314186
1594607576,-23.577486505808093,-46.740541237019215
1594607581,-23.577570697610035,-46.739038016430726
1594607595,-23.578449098953953,-46.73916471482821
1594607602,-23.578966397800247,-46.73888540911031
1594607606,-23.579276397717187,-46.73882870717673
1594725717,-23.577582716194197,-46.72426321660537
1594730785,-23.58927351958716,-46.74146850515496
1594730797,-23.590771218177387,-46.74101039334064
1594730800,-23.591579717581066,-46.740793087367244
1594730809,-23.591959414504963,-46.74018167768469
1594964319,-23.58961562058146,-46.759886051635135
1594964320,-23.59013083321774,-46.76213567987215
1594964325,-23.587457536097883,-46.763023301743075
1594964327,-23.588508632280988,-46.76218148654129
1594964337,-23.588131930415262,-46.76188958403608
1594964341,-23.587286733243083,-46.76252209566661
1594964374,-23.589561232007483,-46.76198998004551
1594964398,-23.59033774187249,-46.76369720002297
1594964501,-23.575215907359702,-46.74112815348703
1595004935,-23.581632355099295,-46.730769389391554
1595004936,-23.581636055145573,-46.73077728948446
1595004942,-23.584106284906074,-46.73585054875656
1595004946,-23.583893584152662,-46.73574214809399
1595004951,-23.584471390475372,-46.73681416039816
1595004953,-23.584515894807712,-46.737596170792344
1595004956,-23.584637794600294,-46.73754206960236
1595004961,-23.58465048120781,-46.73510523663234
1595004962,-23.58482319963335,-46.73843288093235
1595004964,-23.58489408723488,-46.73616815007742
1595004969,-23.58494089947896,-46.73838897989627
1595004985,-23.585597095163845,-46.7375157656324
1595122563,-23.589411328378713,-46.76134407194768
1595122566,-23.58998262962865,-46.761496771861644
1595122570,-23.588112025531267,-46.76099597213356
1595122580,-23.589534231353053,-46.7618734785849
1595122603,-23.588042128140657,-46.76148417893832
1595122630,-23.58985782660628,-46.76095886511637
1595122634,-23.588186922925647,-46.760507865310295
1595122645,-23.58973242356594,-46.76041785833068
1595122649,-23.588261820320117,-46.76001985848723
1595122665,-23.588334817780904,-46.759544351837754
1595122668,-23.588812818811267,-46.759669151725404
1595122688,-23.593313027132197,-46.76059134728838
1595122695,-23.59306802866716,-46.760905952422505
1595122702,-23.592765630101674,-46.76120985762676
1595122703,-23.59269623049546,-46.76129145898001
1595122708,-23.592325932516967,-46.76171226600426
1595122712,-23.592189435616632,-46.762299674388224
1595122747,-23.592310545785708,-46.76415119874757
1595122775,-23.592848543665355,-46.76368939055443
1595122789,-23.59355784214531,-46.763314882891045
1595122846,-23.59157192768068,-46.76092585827402
1595122865,-23.59190782309506,-46.76003934513012
1595122932,-23.58991522799482,-46.761205968214874
1595122965,-23.590510525747025,-46.76071355939007
1595122996,-23.590984425047406,-46.76052155504574
1595123041,-23.586648394120985,-46.755435103000835
1595123045,-23.586501695220946,-46.7556562065187
1595187332,-23.584638400430663,-46.73860278392228
1595187359,-23.58480223712011,-46.745265473153744
1595187363,-23.58491414062503,-46.7458898811435
1595187365,-23.584979842097756,-46.74614978439688
1595187389,-23.585888751528568,-46.74774920251787
1595187452,-23.584755040923977,-46.745965782763456
1595187454,-23.5835409365001,-46.74532167865101
1595187534,-23.58321755974602,-46.74960853756111
1595187613,-23.583742251852783,-46.74809651525081
1595187638,-23.584764663562016,-46.75009813834069
1595187645,-23.58498327043635,-46.75132525402088
1595187662,-23.586148859966663,-46.74925542181186
1595201350,-23.583524880739894,-46.735171341771384
1595201469,-23.58487722105782,-46.742326933268934
1595394113,-23.55660869779102,-46.67004635624158
1595406109,-23.53148480085384,-46.63871602119652
1595406110,-23.52834572182819,-46.64280979031275
1595406112,-23.52894349513658,-46.63805502202327
1595406113,-23.52768779180586,-46.637640021207396
1595407889,-23.498970600758344,-46.62558636738847
1595603261,-23.582479669318005,-46.73323661956309
1595603263,-23.582567972312468,-46.733768626422496
1595603265,-23.583272279902875,-46.7350531411269
1595616837,-23.584662678355883,-46.752816475264844
1595616935,-23.590866303494543,-46.73832375670376
1595616942,-23.590940801677093,-46.73798295181891
1595629547,-23.575959688620916,-46.737619103364864
1595629550,-23.575500372969923,-46.73483636753562
1595629551,-23.574488167184136,-46.73392135900166
1595629552,-23.5745108713932,-46.734682669197845
1595629589,-23.575189075074263,-46.7352603744369
1595629590,-23.575097681320486,-46.73640759026899
1595629591,-23.574075469132957,-46.73433056608793
1596109245,-23.5783788052009,-46.740311030553016
1596109252,-23.578930532297665,-46.745173793994205
1596109266,-23.579258809645427,-46.74100213655587
1596109268,-23.579274211663993,-46.74136764142531
1596109270,-23.579293114956478,-46.74196474940263
1596109272,-23.57937960855084,-46.740786633195306
1596109282,-23.579934306396062,-46.740319924812326
1596109288,-23.58063239857367,-46.738802601713395
1596109289,-23.58067882609848,-46.74380906903865
1596109296,-23.581792702632526,-46.739385505206414
1596109318,-23.582246831562124,-46.744594773725126
1596109320,-23.58235120729533,-46.74015931354237
1596109322,-23.582412132445484,-46.744733674974555
1596109329,-23.582489499966442,-46.738806794771754
1596109362,-23.584213707966025,-46.74003140480314
1596138534,-23.582672918746805,-46.74220173987466
1596138611,-23.58478833113545,-46.74417585852579
1596154915,-23.583980790617396,-46.73690586348615
1596167635,-23.577238319463422,-46.74306137191522
1596167638,-23.577791121724168,-46.743399174384216
1596167640,-23.57900231720013,-46.7424124565311
1596558589,-23.58367487070425,-46.76989210773346
1596558591,-23.584221871235375,-46.769916506021616
1596558598,-23.584374475478345,-46.77067701561236
1596558600,-23.584652865284784,-46.76876378901231
1596558608,-23.585408856777363,-46.76709776391996
1596558642,-23.586392361132347,-46.76776666919924
1596933815,-23.587202432095754,-46.76232279331125
1596933816,-23.586744033685275,-46.76267609975582
1596933817,-23.587483936689573,-46.76312840305234
1596933819,-23.586662726211987,-46.761315381828
1597146101,-23.625040225697497,-46.793004762947966
1597146118,-23.62353153958401,-46.79579200556887
1597146128,-23.623132419677543,-46.79214255847805
1597146134,-23.624322521447795,-46.792311256351574
1597146137,-23.626461522184083,-46.79215974647749
1597146138,-23.623711525514615,-46.79314986975905
1597146139,-23.625840730464528,-46.79378357037518
1597146140,-23.62671562382682,-46.79243094915591
1597146141,-23.6236979178675,-46.791729850905234
1597146146,-23.626154520631896,-46.79191254431292
1597146160,-23.62517233135992,-46.79404027624504
1597146186,-23.62400831687352,-46.79150324674709
1597146191,-23.62322113847879,-46.795628104528454
1597146200,-23.625850219356924,-46.79171654282032
1597146202,-23.627968827850314,-46.79301025226892
1597146215,-23.624100222910823,-46.79261326118875
1597146220,-23.62454321997218,-46.79200715149178
1597146225,-23.621313430421008,-46.794385695008906
1597146226,-23.62636761741639,-46.791286035185365
1597146230,-23.62554812879304,-46.79351206783573
1597146231,-23.62346692704176,-46.7934668748762
1597146232,-23.623280128287547,-46.79372377898077
1597146241,-23.625286327172187,-46.79324586525367
1597146244,-23.623368218907686,-46.791967655283045
1597146246,-23.623905124198785,-46.79287906544359
1597146265,-23.62425861588379,-46.791285542928
1597146266,-23.624138425563768,-46.79310146754698
1597146270,-23.622397623339026,-46.79292237155763
1597146271,-23.622603822015968,-46.79264856715595
1597146273,-23.625088217594357,-46.79149164262448
1597146279,-23.624808618866115,-46.79176574730216
1597146284,-23.62260683611702,-46.7952713020383
1597146286,-23.62306032969372,-46.794014983662485
1597146287,-23.623968226940526,-46.79338047188537
1597146291,-23.622833320635465,-46.79236096248449
1597146295,-23.625668218916143,-46.79165914272444
1597146300,-23.62453572269737,-46.79251485827905
1597146307,-23.624793324179613,-46.79275576053999
1597146315,-23.624386027012125,-46.793337469778805
1597146331,-23.622896837235572,-46.79544040322262
1597146346,-23.62545941856726,-46.79162244300273
1597504935,-23.58031344119099,-46.74661050813375
1597504938,-23.580476531786342,-46.744873184132025
1597504946,-23.580489852960444,-46.74873513605524
1597504949,-23.580500758768576,-46.74979445025869
1597504954,-23.580625144139944,-46.74710681364135
1597504955,-23.580789145607852,-46.747352716334035
1597504956,-23.58095514711436,-46.74760541911054
1597504957,-23.58109944626765,-46.74743151622849
1597504958,-23.581081029604054,-46.74439417540731
1597504959,-23.581500254293534,-46.748843033712106
1597516847,-23.58214745823254,-46.749475639790255
1597520922,-23.583285071346136,-46.751719465687714
1597520923,-23.583516268808605,-46.751224558168666
1597540081,-23.58048083613888,-46.745666394796125
1597540092,-23.577699887084727,-46.7553473353418
1597540098,-23.576715683816165,-46.75488113277674
1597540104,-23.575345087641765,-46.75576484976948
1597540109,-23.57456539028205,-46.75635256057316
1597540114,-23.574929393352946,-46.75686596609169
1597540122,-23.573256191777475,-46.75680167150153
1597540130,-23.575261982391275,-46.75481523734394
1597540142,-23.574759782519816,-46.75490604044551
1597540145,-23.574391683118805,-46.7550649439575
1597540148,-23.57410658712474,-46.75583615536926
1597540154,-23.57362838844132,-46.756141161251804
1597540155,-23.573238588907877,-46.756278764558125
1597540156,-23.572677589835408,-46.756523669944535
1597540158,-23.57268779077764,-46.75669477219968
1597540159,-23.572701191110305,-46.75675387294158
1597540165,-23.573999777904625,-46.75416363333697
1597540166,-23.573014972452814,-46.75329862542648
1597540167,-23.57349837886766,-46.75440693848221
1597540168,-23.57266766789853,-46.752512616181846
1597540174,-23.574127465331454,-46.7518479017771
1597540176,-23.572901478575425,-46.75443344107732
1597540178,-23.572143778144152,-46.75445604422368
1597540182,-23.570834377695046,-46.75454925038773
1597540184,-23.571357781153512,-46.75511175596644
1597540191,-23.57093398297791,-46.75550226279217
1597540192,-23.570525884728347,-46.75587716934891
1597540193,-23.570148081695447,-46.75537286400629
1597540194,-23.57046167989626,-46.755001757854146
1597540198,-23.584234621362608,-46.76075148334356
1597540200,-23.583138606882887,-46.75824375382468
1597540202,-23.584805821584073,-46.76071548072632
1597540204,-23.58361460574097,-46.75797064838106
1597540206,-23.585826214501324,-46.759279657664386
1597540211,-23.58458170511574,-46.75772634148577
1597540222,-23.583990105163956,-46.757814544882336
1597540223,-23.582714808800663,-46.75865206088526
1597540224,-23.583657921167678,-46.76079308605651
1597540225,-23.582454205420916,-46.75806765402396
1597540228,-23.582075300398532,-46.75719834378301
1597540241,-23.58503190008851,-46.756744926633516
1597540243,-23.58525830155689,-46.75698352898813
1597540246,-23.58604450756966,-46.75797973941315
1597540263,-23.586213310725732,-46.758535546237624
1597540266,-23.58611181303367,-46.75897225247426
1597540279,-23.58528521599522,-46.759626164332914
1597540284,-23.582578514831518,-46.75977587646021
1597540285,-23.58151170079443,-46.757346447879314
1597540288,-23.580965701694538,-46.75758455311656
1597551677,-23.581212504931834,-46.758144559702046
1597551679,-23.580702306183742,-46.75844236560424
1597551681,-23.580216907359308,-46.758722871181064
1597551695,-23.578480118398424,-46.76097940791235
1597551707,-23.578151021602217,-46.76161111760199
1597551710,-23.576917702678717,-46.75830747796437
1597551716,-23.580445525423073,-46.76200451429067
1597551731,-23.579770523345353,-46.761713812921464
1597551732,-23.580139899945824,-46.757374953397466
1597551756,-23.580688113572187,-46.759798483833634
1597551757,-23.58045871049461,-46.75926507754357
1597551763,-23.57975441948568,-46.7610080035295
1597551778,-23.57970311586871,-46.76035159492882
1597551789,-23.580427121792326,-46.76134090547277
1597551800,-23.581682418776705,-46.760619491115726
1597551833,-23.580104245172432,-46.7656761646982
1597551837,-23.581346851940978,-46.76675337446478
1597551849,-23.58310592654858,-46.76185430233646
1597560263,-23.58237563235416,-46.76301772064438
1597560266,-23.583129231938244,-46.76284031545414
1597560280,-23.58418543855739,-46.7639139258837
1597560285,-23.584042628020672,-46.76199880077221
1597560289,-23.582841338872935,-46.76415213409029
1597560290,-23.58328994334493,-46.76491334260233
1597560291,-23.5835866462973,-46.76541594821989
1597560292,-23.58276685197181,-46.76656866669726
1597560298,-23.581507756339033,-46.76754028438431
1597560307,-23.581604638464444,-46.76424293992331
1597560311,-23.581891542484783,-46.764942848217046
1597560313,-23.580918743902863,-46.76533375707799
1597560314,-23.581823548342577,-46.76602816298846
1597563807,-23.619527498438984,-46.77018067838578
1597563831,-23.621542411090104,-46.772242898562304
1597563837,-23.623728819527727,-46.773505707391195
1597563860,-23.620564414647987,-46.77303151274698
1597563862,-23.623034521284023,-46.77392371555832
1597563877,-23.619938615281367,-46.77323281775928
1597563879,-23.61967791158856,-46.77258631006505
1597563904,-23.618723718228534,-46.77394073173468
1597563905,-23.619694205236566,-46.77141199427153
1597563915,-23.621383121123692,-46.77411682425267
1597563921,-23.6203961146995,-46.773063713801164
1597563926,-23.619525097986592,-46.77009757728063
1597563932,-23.620609702969777,-46.77087038362199
1597563938,-23.62292543237539,-46.775987643595485
1597563942,-23.622812931255506,-46.77579584144408
1597563944,-23.620717097977526,-46.769935170686544
1597563948,-23.623461118933605,-46.77343210739538
1597563952,-23.620070812320378,-46.77266840971029
1597563960,-23.61430301065432,-46.77313823736003
1597563965,-23.619601914105374,-46.77306111670596
1597563972,-23.6187410101933,-46.772455111776516
1597563975,-23.619692908461523,-46.77200720225155
1597563995,-23.620672899472797,-46.77021687462728
1597563997,-23.622194015655804,-46.77299780626496
1597564021,-23.619635401816804,-46.77078908614131
1597564024,-23.6217317079148,-46.77163138966695
1597564033,-23.621375313888738,-46.772782006403624
1597564035,-23.623166425686456,-46.77471912572263
1597564043,-23.62108443429468,-46.77659065846907
1597564049,-23.622921217495605,-46.77323940681107
1597564063,-23.620208417883795,-46.77367692270817
1597564073,-23.62250820576384,-46.771129780068634
1597564080,-23.620552112822566,-46.77269620830108
1597564083,-23.621390116442207,-46.77325141263675
1597566671,-23.582379740826138,-46.764572741442436
1597566687,-23.5831556506112,-46.766266461205184
1597716955,-23.578491654065214,-46.74920484987632
1597716989,-23.57870726101452,-46.75044526574006
1597716996,-23.57908937129998,-46.75227378887281
1597717013,-23.578280463773954,-46.75100667488626
1597717022,-23.578042762513174,-46.75080817311145
1597717044,-23.57786866976639,-46.752157091885614
1597717046,-23.577380170871486,-46.75242459731113
1597717063,-23.576414461117643,-46.75077147873218
1597717066,-23.57732996656028,-46.751643287006345
1597717070,-23.57688376394563,-46.75122528306647
1597717100,-23.576023768986943,-46.752261900216844
1597717111,-23.575427362978637,-46.75124378878335
1597717129,-23.57702018101325,-46.754327524206545
1597717135,-23.57650807261862,-46.75286090644187
1597717168,-23.574588964495454,-46.75163329716257
1597717193,-23.575028170838102,-46.75273371028805
1597717213,-23.574788371428713,-46.75287381306875
1597717215,-23.575032775284274,-46.75354602117377
1597774957,-23.582316569886284,-46.73336172187032
1597774968,-23.58152996029787,-46.7317265027271
1597774970,-23.581591557792734,-46.7312635962323
1597775020,-23.58149215815454,-46.73134259767668
1598021147,-23.588336827671007,-46.779770522184684
1598021186,-23.589780330818634,-46.780158421997974
1598021190,-23.589057027182175,-46.77958361702283
1598021238,-23.58777462572263,-46.77948602048045
1598021249,-23.586680730969587,-46.78060203940322
1598021724,-23.582875243534307,-46.78343469121146
1598241025,-23.591716817390747,-46.740739986134884
1598241030,-23.59209502386978,-46.741869799963006
1598241081,-23.59327513678589,-46.74406632516379
1598241092,-23.59364103265024,-46.743262812951045
1598241144,-23.594211752529453,-46.746813858690324
1598384039,-23.581214678496295,-46.73507374916873
1598384042,-23.581841464583434,-46.732462611506485
1598384044,-23.58192738569043,-46.736285662851714
1598392160,-23.633588297818633,-46.7866710471055
1598392205,-23.634360302801248,-46.7874919552271
1598392544,-23.633499593760426,-46.78592973753328
